NNo,TSIndex,Spills,Evap_Loss,Seepage,Ups_Rel,Pump_In,Gw_In,Dws_Rel,Pump_Out,Hydra_Cap,Head_Avg,Powr_Avg,Energy,Pwr_2nd,Hydro_State
38,8,0,35.758000000000003,0,1147.2059999999999,0,0,1044.289,701.97199999999998,0,963.3959181230548,0,0,0,0
1,9,0,-0.064000000000000001,0,0,0,0,0,0,0,952.24153846153854,0,0,0,0
38,9,0,-6.0549999999999997,0,1042.989,0,0,1049.0440000000001,706.72699999999998,0,963.39992817811822,0,0,0,0
1,10,0,-0.42099999999999999,0,0,0,0,0,0,0,952.24153846153854,0,0,0,0
38,10,0,-39.892000000000003,0,1561.9069999999999,0,0,1601.799,1259.482,0,963.39992817811822,0,0,0,0
1,11,0,0.77300000000000002,0,0,0,0,0,0,0,952.23615384615391,0,0,0,0
38,11,0,77.906000000000006,0,6071.902,0,0,5993.9960000000001,5651.6790000000001,0,963.39992817811822,0,0,0,0
1,12,0,-0.80800000000000005,0,0,0,0,0,0,0,952.23615384615391,0,0,0,0
38,12,0,-78.391000000000005,0,2692.884,0,0,2771.2750000000001,2428.9580000000001,0,963.39992817811822,0,0,0,0
1,13,0,-0.35499999999999998,0,959.81600000000003,0,0,1028.1600000000001,1028.1600000000001,0,951.86533444816064,0,0,0,0
38,13,0,-38.671999999999997,0,8172.7489999999998,0,0,7376.0209999999997,7033.7039999999997,0,963.44996408905911,0,0,0,0
1,14,0,0.073999999999999996,0,0.073999999999999996,0,0,0,0,0,951.48913043478262,0,0,0,0
38,14,0,10.673,0,6499.8720000000003,0,0,5653.799,5311.482,0,963.54997605937274,0,0,0,0
1,15,0,-0.30599999999999999,0,0,0,0,0.30599999999999999,0.30599999999999999,0,951.48913043478262,0,0,0,0
38,15,0,-38.972000000000001,0,6110.8249999999998,0,0,5314.3969999999999,4972.0799999999999,0,963.64992817811822,0,0,0,0
1,16,0,0.82099999999999995,0,0.82099999999999995,0,0,0,0,0,951.48913043478262,0,0,0,0
38,16,0,110.50700000000001,0,6615.3890000000001,0,0,5669.482,5327.165,0,963.74994014843196,0,0,0,0
1,17,0,0.61899999999999999,0,0.61899999999999999,0,0,0,0,0,951.48913043478262,0,0,0,0
38,17,0,84.147000000000006,0,5891.0649999999996,0,0,4971.518,4629.201,0,963.84995211874548,0,0,0,0
1,18,0,0.65000000000000002,0,0.65000000000000002,0,0,0,0,0,951.48913043478262,0,0,0,0
38,18,0,89.213999999999999,0,5516.8999999999996,0,0,4592.2860000000001,4249.9690000000001,0,963.94996408905911,0,0,0,0
1,19,0,0.78100000000000003,0,0.78100000000000003,0,0,0,0,0,951.48913043478262,0,0,0,0
38,19,0,108.767,0,5372.9570000000003,0,0,4330.3900000000003,3988.0729999999999,0,964.04995716427493,0,0,0,0
1,20,0,0.92900000000000005,0,0.92900000000000005,0,0,0,0,0,951.48913043478262,0,0,0,0
38,20,0,130.61600000000001,0,2157.1370000000002,0,0,1092.721,750.404,0,964.14992503748124,0,0,0,0
1,21,0,1.0089999999999999,0,1026.23,0,0,1025.221,1025.221,0,951.48913043478262,0,0,0,0
38,21,0,143.77600000000001,0,2196.3029999999999,0,0,1118.7270000000001,776.40999999999997,0,964.24994645534377,0,0,0,0
1,22,0,-4.7949999999999999,0,0,0,0,4.7949999999999999,4.7949999999999999,0,951.48913043478262,0,0,0,0
38,22,0,-666.76099999999997,0,2794.77,0,0,2527.7310000000002,2185.4140000000002,0,964.3499678732062,0,0,0,0
1,23,0,0.877,0,0.877,0,0,0,0,0,951.48913043478262,0,0,0,0
38,23,0,131.20599999999999,0,5346.5569999999998,0,0,4281.5510000000004,3939.2339999999999,0,964.44998929106873,0,0,0,0
1,24,0,-1.9870000000000001,0,0,0,0,1.9870000000000001,1.9870000000000001,0,951.48913043478262,0,0,0,0
38,24,0,-279.87700000000001,0,1945.454,0,0,2225.3310000000001,1883.0139999999999,0,964.5,0,0,0,0
1,25,0,-0.183,0,0,0,0,0.183,0.183,0,951.48913043478262,0,0,0,0
38,25,0,-19.312999999999999,0,2334.2350000000001,0,0,2353.5479999999998,2011.231,0,964.5,0,0,0,0
1,26,0,1.1659999999999999,0,1.1659999999999999,0,0,0,0,0,951.48913043478262,0,0,0,0
38,26,0,173.45500000000001,0,6570.1639999999998,0,0,6396.7089999999998,6054.3919999999998,0,964.5,0,0,0,0
1,27,0,2.141,0,2.141,0,0,0,0,0,951.48913043478262,0,0,0,0
38,27,0,313.52100000000002,0,5693.8090000000002,0,0,5380.2879999999996,5037.9709999999995,0,964.5,0,0,0,0
1,28,0,1.532,0,1021.391,0,0,1019.859,1019.859,0,951.48913043478262,0,0,0,0
38,28,0,223.81399999999999,0,6370.1409999999996,0,0,6613.2269999999999,6270.9099999999999,0,964.47499464553437,0,0,0,0
1,29,0,1.794,0,1.794,0,0,0,0,0,951.48913043478262,0,0,0,0
38,29,0,260.17500000000001,0,2955.674,0,0,3162.3989999999999,2820.0819999999999,0,964.4249839366031,0,0,0,0
1,30,0,0.65200000000000002,0,0.65200000000000002,0,0,0,0,0,951.48913043478262,0,0,0,0
38,30,0,98.326999999999998,0,5853.2700000000004,0,0,6221.8429999999998,5879.5259999999998,0,964.37497322767194,0,0,0,0
1,31,0,2.734,0,1025.6179999999999,0,0,1022.884,1022.884,0,951.48913043478262,0,0,0,0
38,31,0,391.69900000000001,0,6185.7960000000003,0,0,6260.9970000000003,5918.6800000000003,0,964.32496251874068,0,0,0,0
1,32,0,1.913,0,1.913,0,0,0,0,0,951.48913043478262,0,0,0,0
38,32,0,274.01900000000001,0,5258.8530000000001,0,0,5451.7340000000004,5109.4170000000004,0,964.27495180980941,0,0,0,0
1,33,0,-1.075,0,0,0,0,1.075,1.075,0,951.48913043478262,0,0,0,0
38,33,0,-146.16200000000001,0,5022.3410000000003,0,0,5635.4030000000002,5293.0860000000002,0,964.22494110087814,0,0,0,0
1,34,0,1.9159999999999999,0,1025.6179999999999,0,0,1023.702,1023.702,0,951.48913043478262,0,0,0,0
38,34,0,270.95499999999998,0,6673.759,0,0,6869.7039999999997,6527.3869999999997,0,964.17493039194687,0,0,0,0
1,35,0,1.806,0,1.806,0,0,0,0,0,951.48913043478262,0,0,0,0
38,35,0,253.12700000000001,0,622.17399999999998,0,0,835.947,493.63,0,964.12491968301561,0,0,0,0
1,36,0,1.7410000000000001,0,1.7410000000000001,0,0,0,0,0,951.48913043478262,0,0,0,0
38,36,0,242.34899999999999,0,745.553,0,0,970.10400000000004,627.78700000000003,0,964.07490897408434,0,0,0,0
1,37,0,1.6000000000000001,0,1.6000000000000001,0,0,0,0,0,951.48913043478262,0,0,0,0
38,37,0,221.42699999999999,0,542.94399999999996,0,0,788.41700000000003,446.10000000000002,0,964.02495180980941,0,0,0,0
1,38,0,1.885,0,67.515000000000001,0,0,0,0,0,951.85456521739138,0,0,0,0
38,38,0,227.81800000000001,0,3751.4400000000001,0,0,3941.3220000000001,3599.0050000000001,0,963.9749820445295,0,0,0,0
1,39,0,1.9570000000000001,0,0,0,0,0,0,0,952.20900000000006,0,0,0,0
38,39,0,209.87899999999999,0,638.98800000000006,0,0,846.80899999999997,504.49200000000002,0,963.92494613358872,0,0,0,0
1,40,0,0.52600000000000002,0,0,0,0,0,0,0,952.1925,0,0,0,0
38,40,0,57.664999999999999,0,715.99599999999998,0,0,1076.0309999999999,733.71400000000006,0,963.87491022264783,0,0,0,0
1,41,0,1.534,0,0,0,0,0,0,0,952.18150000000003,0,0,0,0
38,41,0,166.31,0,928.28099999999995,0,0,1179.671,837.35400000000004,0,963.82493416327509,0,0,0,0
1,42,0,1.155,0,0,0,0,0,0,0,952.17049999999995,0,0,0,0
38,42,0,124.253,0,729.90599999999995,0,0,1023.353,681.03599999999994,0,963.77495810390224,0,0,0,0
1,43,0,0.77100000000000002,0,0,0,0,0,0,0,952.15949999999998,0,0,0,0
38,43,0,82.256,0,605.53800000000001,0,0,940.98199999999997,598.66499999999996,0,963.72492219296146,0,0,0,0
1,44,0,0.247,0,0,0,0,0,0,0,952.154,0,0,0,0
38,44,0,26.187000000000001,0,620.65700000000004,0,0,1012.17,669.85299999999995,0,963.67494613358872,0,0,0,0
1,45,0,-0.26900000000000002,0,0,0,0,0,0,0,952.154,0,0,0,0
38,45,0,-27.422999999999998,0,581.346,0,0,1026.4690000000001,684.15200000000004,0,963.62497007421598,0,0,0,0
1,46,0,0.20799999999999999,0,0,0,0,0,0,0,952.154,0,0,0,0
38,46,0,21.866,0,526.91399999999999,0,0,922.74800000000005,580.43100000000004,0,963.57493416327509,0,0,0,0
1,47,0,0.086999999999999994,0,0,0,0,0,0,0,952.14850000000001,0,0,0,0
38,47,0,9.2300000000000004,0,435.38099999999997,0,0,843.851,501.53399999999999,0,963.52495810390235,0,0,0,0
1,48,0,-0.30599999999999999,0,0,0,0,0,0,0,952.14850000000001,0,0,0,0
38,48,0,-31.300000000000001,0,410.55099999999999,0,0,859.55100000000004,517.23400000000004,0,963.4749820445295,0,0,0,0
1,49,0,0,0,0,0,0,0,0,0,952.154,0,0,0,0
38,49,0,0,0,319.83100000000002,0,0,737.53099999999995,395.214,0,963.42494613358872,0,0,0,0
1,50,0,0,0,0,0,0,0,0,0,952.154,0,0,0,0
38,50,0,0,0,313.517,0,0,347.93099999999998,5.6139999999999999,0,963.39789322480249,0,0,0,0
1,51,0,-0.057000000000000002,0,0,0,0,0,0,0,952.154,0,0,0,0
38,51,0,-5.7720000000000002,0,312.91199999999998,0,0,347.93099999999998,5.6139999999999999,0,963.39406272444342,0,0,0,0
1,52,0,-0.23599999999999999,0,0,0,0,0,0,0,952.154,0,0,0,0
38,52,0,-23.809000000000001,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.3914292554465,0,0,0,0
1,53,0,-0.107,0,0,0,0,0,0,0,952.154,0,0,0,0
38,53,0,-10.819000000000001,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.38897534115392,0,0,0,0
1,54,0,-0.32200000000000001,0,0,0,0,0,0,0,952.15949999999998,0,0,0,0
38,54,0,-32.451999999999998,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.38700023940623,0,0,0,0
1,55,0,-0.17199999999999999,0,0,0,0,0,0,0,952.16499999999996,0,0,0,0
38,55,0,-17.303000000000001,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.38544409863539,0,0,0,0
1,56,0,-0.035000000000000003,0,0,0,0,0,0,0,952.16499999999996,0,0,0,0
38,56,0,-3.6030000000000002,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.38215226238924,0,0,0,0
1,57,0,-0.035000000000000003,0,0,0,0,0,0,0,952.16499999999996,0,0,0,0
38,57,0,-3.601,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.37802250418963,0,0,0,0
1,58,0,-0.83299999999999996,0,0,0,0,0,0,0,952.17049999999995,0,0,0,0
38,58,0,-83.579999999999998,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.37868087143875,0,0,0,0
1,59,0,0,0,0,0,0,0,0,0,952.17600000000004,0,0,0,0
38,59,0,0,0,311.09800000000001,0,0,349.13999999999999,6.8230000000000004,0,963.37909983241559,0,0,0,0
1,60,0,0.012,0,0,0,0,0,0,0,952.17600000000004,0,0,0,0
38,60,0,1.673,0,783.11699999999996,0,0,588.61400000000003,246.297,0,963.38837682547273,0,0,0,0
1,61,0,0.17299999999999999,0,0,0,0,0,0,0,952.17049999999995,0,0,0,0
38,61,0,18.440999999999999,0,311.09800000000001,0,0,349.745,7.4279999999999999,0,963.39651663873587,0,0,0,0
1,62,0,0.66100000000000003,0,0,0,0,0,0,0,952.16499999999996,0,0,0,0
38,62,0,68.570999999999998,0,955.29300000000001,0,0,829.63400000000001,487.31700000000001,0,963.39651663873587,0,0,0,0
1,63,0,0.50700000000000001,0,0,0,0,0,0,0,952.15949999999998,0,0,0,0
38,63,0,52.401000000000003,0,1474.211,0,0,1421.8099999999999,1079.4929999999999,0,963.39992817811822,0,0,0,0
1,64,0,0.40200000000000002,0,0,0,0,0,0,0,952.154,0,0,0,0
38,64,0,42.600999999999999,0,1688.9159999999999,0,0,1646.3150000000001,1303.998,0,963.39992817811822,0,0,0,0
1,65,0,0.060999999999999999,0,0,0,0,59.701000000000001,59.701000000000001,0,951.82156521739125,0,0,0,0
38,65,0,7.7969999999999997,0,3362.134,0,0,2518.9369999999999,2176.6199999999999,0,963.44996408905911,0,0,0,0
1,66,0,0.57599999999999996,0,1.621,0,0,1.0449999999999999,1.0449999999999999,0,951.48913043478262,0,0,0,0
38,66,0,75.926000000000002,0,1544.2470000000001,0,0,632.92100000000005,290.60399999999998,0,963.54997605937274,0,0,0,0
1,67,0,-0.316,0,1.0449999999999999,0,0,1.361,1.361,0,951.48913043478262,0,0,0,0
38,67,0,-39.545000000000002,0,1433.01,0,0,637.15499999999997,294.83800000000002,0,963.64992817811822,0,0,0,0
1,68,0,-0.36499999999999999,0,0,0,0,0.36499999999999999,0.36499999999999999,0,951.48913043478262,0,0,0,0
38,68,0,-46.703000000000003,0,1388.9590000000001,0,0,600.26199999999994,257.94499999999999,0,963.74994014843196,0,0,0,0
1,69,0,-0.28299999999999997,0,0,0,0,0.28299999999999997,0.28299999999999997,0,951.48913043478262,0,0,0,0
38,69,0,-35.505000000000003,0,6699.9650000000001,0,0,5900.0699999999997,5557.7529999999997,0,963.84995211874548,0,0,0,0
1,70,0,-0.20999999999999999,0,0,0,0,0.20999999999999999,0.20999999999999999,0,951.48913043478262,0,0,0,0
38,70,0,-25.606999999999999,0,5561.8649999999998,0,0,4752.0720000000001,4409.7550000000001,0,963.94996408905911,0,0,0,0
1,71,0,-0.096000000000000002,0,0,0,0,0.096000000000000002,0.096000000000000002,0,951.48913043478262,0,0,0,0
38,71,0,-9.9489999999999998,0,5944.5889999999999,0,0,5020.7380000000003,4678.4210000000003,0,964.04995716427493,0,0,0,0
1,72,0,0.752,0,0.752,0,0,0,0,0,951.48913043478262,0,0,0,0
38,72,0,105.81,0,2091.8090000000002,0,0,1052.1990000000001,709.88199999999995,0,964.14992503748124,0,0,0,0
1,73,0,-2.464,0,289.81,0,0,292.274,292.274,0,951.48913043478262,0,0,0,0
38,73,0,-339.858,0,4923.9539999999997,0,0,4330.0119999999997,3987.6950000000002,0,964.24994645534377,0,0,0,0
1,74,0,1.353,0,1.353,0,0,0,0,0,951.48913043478262,0,0,0,0
38,74,0,195.47499999999999,0,4008.491,0,0,2879.2159999999999,2536.8989999999999,0,964.3499678732062,0,0,0,0
1,75,0,1.125,0,1.125,0,0,0,0,0,951.48913043478262,0,0,0,0
38,75,0,164.821,0,6101.9520000000002,0,0,5003.3310000000001,4661.0140000000001,0,964.44998929106873,0,0,0,0
1,76,0,1.786,0,1.786,0,0,0,0,0,951.48913043478262,0,0,0,0
38,76,0,261.733,0,2625.5630000000001,0,0,2363.8299999999999,2021.5129999999999,0,964.5,0,0,0,0
1,77,0,1.8580000000000001,0,1.8580000000000001,0,0,0,0,0,951.48913043478262,0,0,0,0
38,77,0,272.154,0,2710.9789999999998,0,0,2438.8249999999998,2096.5079999999998,0,964.5,0,0,0,0
1,78,0,1.472,0,8.2409999999999997,0,0,6.7690000000000001,6.7690000000000001,0,951.48913043478262,0,0,0,0
38,78,0,215.72399999999999,0,4971.1899999999996,0,0,4755.4660000000003,4413.1490000000003,0,964.5,0,0,0,0
1,79,0,1.6519999999999999,0,1.6519999999999999,0,0,0,0,0,951.48913043478262,0,0,0,0
38,79,0,242.274,0,3430.0749999999998,0,0,3187.8009999999999,2845.4839999999999,0,964.5,0,0,0,0
1,80,0,2.1760000000000002,0,193.83099999999999,0,0,191.655,191.655,0,951.48913043478262,0,0,0,0
38,80,0,317.09800000000001,0,3104.527,0,0,3254.3290000000002,2912.0120000000002,0,964.47499464553437,0,0,0,0
1,81,0,2.0590000000000002,0,200.97200000000001,0,0,198.91300000000001,198.91300000000001,0,951.48913043478262,0,0,0,0
38,81,0,298.44200000000001,0,3088.29,0,0,3256.748,2914.431,0,964.4249839366031,0,0,0,0
1,82,0,0.753,0,155.58099999999999,0,0,154.828,154.828,0,951.48913043478262,0,0,0,0
38,82,0,109.30200000000001,0,3262.9639999999999,0,0,3620.5619999999999,3278.2449999999999,0,964.37497322767194,0,0,0,0
1,83,0,2.4380000000000002,0,144.565,0,0,142.12700000000001,142.12700000000001,0,951.48913043478262,0,0,0,0
38,83,0,351.68900000000002,0,2948.5990000000002,0,0,3063.8099999999999,2721.4929999999999,0,964.32496251874068,0,0,0,0
1,84,0,2.1819999999999999,0,192.08799999999999,0,0,189.90600000000001,189.90600000000001,0,951.48913043478262,0,0,0,0
38,84,0,310.88999999999999,0,1277.502,0,0,1433.5119999999999,1091.1949999999999,0,964.27495180980941,0,0,0,0
1,85,0,1.367,0,266.26900000000001,0,0,264.90199999999999,264.90199999999999,0,951.48913043478262,0,0,0,0
38,85,0,193.96199999999999,0,1181.742,0,0,1454.6800000000001,1112.3630000000001,0,964.22494110087814,0,0,0,0
1,86,0,1.3420000000000001,0,270.47699999999998,0,0,269.13499999999999,269.13499999999999,0,951.48913043478262,0,0,0,0
38,86,0,191.41200000000001,0,1180.402,0,0,1455.8900000000001,1113.5730000000001,0,964.17493039194687,0,0,0,0
1,87,0,0.627,0,108.773,0,0,108.146,108.146,0,951.48913043478262,0,0,0,0
38,87,0,89.950999999999993,0,439.41000000000003,0,0,816.35900000000004,474.04199999999997,0,964.12491968301561,0,0,0,0
1,88,0,2.3300000000000001,0,53.625,0,0,51.295000000000002,51.295000000000002,0,951.48913043478262,0,0,0,0
38,88,0,324.90699999999998,0,501.07299999999998,0,0,643.06600000000003,300.74900000000002,0,964.07490897408434,0,0,0,0
1,89,0,1.4359999999999999,0,108.372,0,0,106.93600000000001,106.93600000000001,0,951.48913043478262,0,0,0,0
38,89,0,198.90899999999999,0,440.01499999999999,0,0,708.00599999999997,365.68900000000002,0,964.02495180980941,0,0,0,0
1,90,0,2.5630000000000002,0,143.68000000000001,0,0,75.486999999999995,75.486999999999995,0,951.85456521739138,0,0,0,0
38,90,0,309.66300000000001,0,542.28700000000003,0,0,650.32399999999996,308.00700000000001,0,963.9749820445295,0,0,0,0
1,91,0,1.972,0,0,0,0,0,0,0,952.20900000000006,0,0,0,0
38,91,0,211.55799999999999,0,513.79399999999998,0,0,719.93600000000004,377.61900000000003,0,963.92494613358872,0,0,0,0
1,92,0,1.55,0,0,0,0,0,0,0,952.18700000000001,0,0,0,0
38,92,0,167.142,0,521.85500000000002,0,0,772.41300000000001,430.096,0,963.87491022264783,0,0,0,0
1,93,0,0.13800000000000001,0,0,0,0,0,0,0,952.17600000000004,0,0,0,0
38,93,0,17.376000000000001,0,606.52700000000004,0,0,1006.851,664.53399999999999,0,963.82493416327509,0,0,0,0
1,94,0,-0.083000000000000004,0,0,0,0,0,0,0,952.17600000000004,0,0,0,0
38,94,0,-5.3760000000000003,0,593.82600000000002,0,0,1016.902,674.58500000000004,0,963.77495810390224,0,0,0,0
1,95,0,0.54200000000000004,0,0,0,0,0,0,0,952.17600000000004,0,0,0,0
38,95,0,57.805,0,538.40499999999997,0,0,898.29999999999995,555.98299999999995,0,963.72492219296146,0,0,0,0
1,96,0,-0.73199999999999998,0,0,0,0,0,0,0,952.17600000000004,0,0,0,0
38,96,0,-75.825000000000003,0,543.24400000000003,0,0,1036.769,694.452,0,963.67494613358872,0,0,0,0
1,97,0,-1.28,0,0,0,0,0,0,0,952.18700000000001,0,0,0,0
38,97,0,-130.89500000000001,0,518.447,0,0,1067.0419999999999,724.72500000000002,0,963.62497007421598,0,0,0,0
1,98,0,-0.11600000000000001,0,0,0,0,0,0,0,952.19799999999998,0,0,0,0
38,98,0,-11.77,0,476.11099999999999,0,0,905.58100000000002,563.26400000000001,0,963.57493416327509,0,0,0,0
1,99,0,-1.091,0,0,0,0,0,0,0,952.20350000000008,0,0,0,0
38,99,0,-109.76900000000001,0,409.98000000000002,0,0,937.44899999999996,595.13199999999995,0,963.52495810390235,0,0,0,0
1,100,0,-0.82999999999999996,0,0,0,0,0,0,0,952.21450000000004,0,0,0,0
38,100,0,-82.983000000000004,0,395.43099999999998,0,0,896.11400000000003,553.79700000000003,0,963.4749820445295,0,0,0,0
1,101,0,-0.27600000000000002,0,0,0,0,0,0,0,952.22000000000003,0,0,0,0
38,101,0,-27.513999999999999,0,322.25,0,0,767.46400000000006,425.14699999999999,0,963.42494613358872,0,0,0,0
1,102,0,-0.36399999999999999,0,0,0,0,0,0,0,952.22000000000003,0,0,0,0
38,102,0,-36.106000000000002,0,312.42899999999997,0,0,348.53500000000003,6.218,0,963.39992817811822,0,0,0,0
1,103,0,0,0,0,0,0,0,0,0,952.22000000000003,0,0,0,0
38,103,0,0,0,312.30799999999999,0,0,348.53500000000003,6.218,0,963.39777352166629,0,0,0,0
1,104,0,-0.26100000000000001,0,0,0,0,0,0,0,952.22538461538466,0,0,0,0
38,104,0,-25.91,0,311.09800000000001,0,0,349.745,7.4279999999999999,0,963.39484079482884,0,0,0,0
1,105,0,-0.20999999999999999,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,105,0,-20.779,0,311.09800000000001,0,0,349.745,7.4279999999999999,0,963.39298539621745,0,0,0,0
1,106,0,-0.0040000000000000001,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,106,0,-0.42999999999999999,0,311.09800000000001,0,0,349.745,7.4279999999999999,0,963.38963370840315,0,0,0,0
1,107,0,-0.091999999999999998,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,107,0,-9.1549999999999994,0,311.09800000000001,0,0,349.745,7.4279999999999999,0,963.38562365333974,0,0,0,0
1,108,0,0.0080000000000000002,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,108,0,0.79400000000000004,0,311.09800000000001,0,0,349.745,7.4279999999999999,0,963.38149389514001,0,0,0,0
1,109,0,-0.58999999999999997,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,109,0,-58.372999999999998,0,311.09800000000001,0,0,349.745,7.4279999999999999,0,963.38029686377786,0,0,0,0
1,110,0,0,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,110,0,0,0,567.19399999999996,0,0,412.93799999999999,70.620999999999995,0,963.39071103662911,0,0,0,0
1,111,0,0,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,111,0,0,0,2297.527,0,0,2297.527,1955.21,0,963.39992817811822,0,0,0,0
1,112,0,0.185,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,112,0,18.867000000000001,0,361.57100000000003,0,0,342.70400000000001,0.38700000000000001,0,963.39992817811822,0,0,0,0
1,113,0,0.316,0,0,0,0,0,0,0,952.23076923076928,0,0,0,0
38,113,0,32.162999999999997,0,548.86800000000005,0,0,516.70500000000004,174.38800000000001,0,963.39992817811822,0,0,0,0
1,114,0,-0.879,0,0,0,0,0,0,0,952.23615384615391,0,0,0,0
38,114,0,-85.915000000000006,0,700.06799999999998,0,0,785.98299999999995,443.666,0,963.39992817811822,0,0,0,0
1,115,0,0.17199999999999999,0,0,0,0,0,0,0,952.24153846153854,0,0,0,0
38,115,0,17.422999999999998,0,682.52800000000002,0,0,665.10500000000002,322.78800000000001,0,963.39992817811822,0,0,0,0
1,116,0,0.052999999999999999,0,0,0,0,0,0,0,952.24153846153854,0,0,0,0
38,116,0,6.093,0,2409.837,0,0,2403.7440000000001,2061.4270000000001,0,963.39992817811822,0,0,0,0
1,117,0,0.746,0,961.404,0,0,1028.1600000000001,1028.1600000000001,0,951.86533444816064,0,0,0,0
38,117,0,84.716999999999999,0,7659.2749999999996,0,0,6739.1580000000004,6396.8410000000003,0,963.44996408905911,0,0,0,0
1,118,0,-2.4940000000000002,0,1.0449999999999999,0,0,3.5390000000000001,3.5390000000000001,0,951.48913043478262,0,0,0,0
38,118,0,-318.899,0,1187.5250000000001,0,0,671.024,328.70699999999999,0,963.54997605937274,0,0,0,0
1,119,0,0.58799999999999997,0,0.58799999999999997,0,0,0,0,0,951.48913043478262,0,0,0,0
38,119,0,78.358000000000004,0,1500.7149999999999,0,0,586.95699999999999,244.63999999999999,0,963.64992817811822,0,0,0,0
1,120,0,-1.3109999999999999,0,1026.8489999999999,0,0,1028.1600000000001,1028.1600000000001,0,951.48913043478262,0,0,0,0
38,120,0,-172.07300000000001,0,6502.2920000000004,0,0,5838.9650000000001,5496.6480000000001,0,963.74994014843196,0,0,0,0
1,121,0,0.71699999999999997,0,0.71699999999999997,0,0,0,0,0,951.48913043478262,0,0,0,0
38,121,0,97.477000000000004,0,2011.6880000000001,0,0,1078.8109999999999,736.49400000000003,0,963.84995211874548,0,0,0,0
1,122,0,0.57799999999999996,0,0.57799999999999996,0,0,0,0,0,951.48913043478262,0,0,0,0
38,122,0,79.974999999999994,0,2009.306,0,0,1093.931,751.61400000000003,0,963.94996408905911,0,0,0,0
1,123,0,1.0169999999999999,0,1.0169999999999999,0,0,0,0,0,951.48913043478262,0,0,0,0
38,123,0,141.24299999999999,0,2155.0630000000001,0,0,1080.02,737.70299999999997,0,964.04995716427493,0,0,0,0
1,124,0,0.193,0,1026.23,0,0,1026.037,1026.037,0,951.48913043478262,0,0,0,0
38,124,0,28.446999999999999,0,2094.8850000000002,0,0,1132.6379999999999,790.32100000000003,0,964.14992503748124,0,0,0,0
1,125,0,-0.58599999999999997,0,0,0,0,0.58599999999999997,0.58599999999999997,0,951.48913043478262,0,0,0,0
38,125,0,-79.114999999999995,0,1962.5260000000001,0,0,1107.8409999999999,765.524,0,964.24994645534377,0,0,0,0
1,126,0,1.9510000000000001,0,1022.859,0,0,1020.908,1020.908,0,951.48913043478262,0,0,0,0
